****10****
600
4;93;1;2;0;
13;70;1;2;0;
9;44;1;2;0;
60;37;1;2;0;
23;33;1;2;0;
32;39;1;2;0;
52;22;1;2;0;
82;61;1;2;0;
17;92;1;2;0;
66;74;1;2;0;
50;65;1;2;0;
24;85;1;2;0;
4;4;1;2;0;
43;51;1;2;0;
45;78;1;2;0;
61;100;1;2;0;
70;26;1;2;0;
69;30;1;2;0;
21;81;1;2;0;
67;43;1;2;0;
13;50;1;2;0;
33;65;1;2;0;
24;14;1;2;0;
25;92;1;2;0;
58;42;1;2;0;
17;7;1;2;0;
59;41;1;2;0;
91;14;1;2;0;
44;34;1;2;0;
16;40;1;2;0;
63;28;1;2;0;
40;84;1;2;0;
53;8;1;2;0;
14;25;1;2;0;
88;32;1;2;0;
19;53;1;2;0;
33;3;1;2;0;
17;56;1;2;0;
69;93;1;2;0;
99;78;1;2;0;
87;16;1;2;0;
84;97;1;2;0;
56;26;1;2;0;
10;51;1;2;0;
11;25;1;2;0;
91;73;1;2;0;
52;82;1;2;0;
9;57;1;2;0;
41;22;1;2;0;
33;81;1;2;0;
5;52;1;2;0;
33;37;1;2;0;
6;1;1;2;0;
93;26;1;2;0;
45;43;1;2;0;
3;31;1;2;0;
58;86;1;2;0;
27;13;1;2;0;
64;36;1;2;0;
64;74;1;2;0;
12;6;1;2;0;
99;64;1;2;0;
87;7;1;2;0;
20;27;1;2;0;
80;4;1;2;0;
7;84;1;2;0;
7;39;1;2;0;
20;13;1;2;0;
91;64;1;2;0;
90;36;1;2;0;
7;93;1;2;0;
66;64;1;2;0;
30;45;1;2;0;
77;45;1;2;0;
32;92;1;2;0;
19;44;1;2;0;
97;69;1;2;0;
59;83;1;2;0;
75;30;1;2;0;
9;54;1;2;0;
33;68;1;2;0;
89;40;1;2;0;
6;8;1;2;0;
4;97;1;2;0;
24;45;1;2;0;
32;30;1;2;0;
37;49;1;2;0;
45;19;1;2;0;
45;73;1;2;0;
63;29;1;2;0;
64;33;1;2;0;
24;12;1;2;0;
1;82;1;2;0;
94;27;1;2;0;
63;55;1;2;0;
32;47;1;2;0;
22;20;1;2;0;
38;79;1;2;0;
80;93;1;2;0;
27;3;1;2;0;
38;10;1;2;0;
84;26;1;2;0;
11;28;1;2;0;
44;7;1;2;0;
53;59;1;2;0;
35;16;1;2;0;
43;58;1;2;0;
80;44;1;2;0;
91;73;1;2;0;
22;53;1;2;0;
79;54;1;2;0;
52;52;1;2;0;
73;89;1;2;0;
83;4;1;2;0;
82;9;1;2;0;
6;19;1;2;0;
71;89;1;2;0;
44;81;1;2;0;
69;40;1;2;0;
87;21;1;2;0;
98;22;1;2;0;
88;40;1;2;0;
31;67;1;2;0;
35;22;1;2;0;
92;57;1;2;0;
26;70;1;2;0;
62;77;1;2;0;
74;34;1;2;0;
66;56;1;2;0;
38;99;1;2;0;
16;95;1;2;0;
17;86;1;2;0;
36;12;1;2;0;
18;4;1;2;0;
51;5;1;2;0;
76;100;1;2;0;
78;63;1;2;0;
92;60;1;2;0;
82;26;1;2;0;
33;73;1;2;0;
34;59;1;2;0;
94;95;1;2;0;
87;67;1;2;0;
81;4;1;2;0;
74;70;1;2;0;
2;90;1;2;0;
64;18;1;2;0;
27;99;1;2;0;
30;45;1;2;0;
54;32;1;2;0;
1;81;1;2;0;
32;30;1;2;0;
44;23;1;2;0;
89;25;1;2;0;
100;22;1;2;0;
49;34;1;2;0;
32;42;1;2;0;
28;18;1;2;0;
61;60;1;2;0;
22;34;1;2;0;
29;75;1;2;0;
75;93;1;2;0;
45;2;1;2;0;
43;26;1;2;0;
98;49;1;2;0;
57;98;1;2;0;
29;88;1;2;0;
79;24;1;2;0;
62;19;1;2;0;
48;62;1;2;0;
92;48;1;2;0;
95;23;1;2;0;
90;74;1;2;0;
93;50;1;2;0;
34;66;1;2;0;
35;62;1;2;0;
40;10;1;2;0;
6;36;1;2;0;
11;1;1;2;0;
61;60;1;2;0;
49;18;1;2;0;
9;77;1;2;0;
57;87;1;2;0;
1;71;1;2;0;
5;100;1;2;0;
32;49;1;2;0;
48;78;1;2;0;
71;89;1;2;0;
51;15;1;2;0;
38;36;1;2;0;
32;72;1;2;0;
50;24;1;2;0;
33;7;1;2;0;
59;95;1;2;0;
7;20;1;2;0;
54;7;1;2;0;
89;62;1;2;0;
84;97;1;2;0;
48;36;1;2;0;
67;5;1;2;0;
87;98;1;2;0;
53;86;1;2;0;
75;75;1;2;0;
74;78;1;2;0;
42;63;1;2;0;
65;73;1;2;0;
87;14;1;2;0;
96;19;1;2;0;
21;7;1;2;0;
14;79;1;2;0;
26;19;1;2;0;
86;66;1;2;0;
81;21;1;2;0;
62;80;1;2;0;
8;81;1;2;0;
84;46;1;2;0;
78;88;1;2;0;
32;5;1;2;0;
15;57;1;2;0;
34;56;1;2;0;
20;98;1;2;0;
28;58;1;2;0;
12;76;1;2;0;
76;84;1;2;0;
82;41;1;2;0;
14;59;1;2;0;
60;51;1;2;0;
24;92;1;2;0;
23;37;1;2;0;
71;30;1;2;0;
17;7;1;2;0;
76;47;1;2;0;
94;59;1;2;0;
51;8;1;2;0;
15;84;1;2;0;
63;34;1;2;0;
81;43;1;2;0;
91;44;1;2;0;
18;19;1;2;0;
79;51;1;2;0;
11;45;1;2;0;
9;22;1;2;0;
95;32;1;2;0;
13;18;1;2;0;
20;84;1;2;0;
99;37;1;2;0;
42;26;1;2;0;
83;35;1;2;0;
84;85;1;2;0;
95;99;1;2;0;
68;9;1;2;0;
84;100;1;2;0;
51;75;1;2;0;
96;20;1;2;0;
45;26;1;2;0;
22;7;1;2;0;
70;30;1;2;0;
29;17;1;2;0;
13;41;1;2;0;
86;33;1;2;0;
76;84;1;2;0;
21;17;1;2;0;
62;3;1;2;0;
4;45;1;2;0;
87;98;1;2;0;
43;6;1;2;0;
6;27;1;2;0;
5;9;1;2;0;
53;52;1;2;0;
28;49;1;2;0;
30;2;1;2;0;
55;51;1;2;0;
31;83;1;2;0;
67;44;1;2;0;
76;4;1;2;0;
28;3;1;2;0;
40;48;1;2;0;
20;1;1;2;0;
2;75;1;2;0;
45;88;1;2;0;
72;40;1;2;0;
93;29;1;2;0;
18;49;1;2;0;
37;22;1;2;0;
53;17;1;2;0;
70;82;1;2;0;
18;76;1;2;0;
32;48;1;2;0;
59;51;1;2;0;
43;86;1;2;0;
54;22;1;2;0;
88;93;1;2;0;
21;59;1;2;0;
93;22;1;2;0;
33;90;1;2;0;
9;4;1;2;0;
29;53;1;2;0;
33;46;1;2;0;
54;21;1;2;0;
67;6;1;2;0;
37;88;1;2;12719;
6;63;1;2;1760;
6;21;1;2;11256;
100;58;1;2;9956;
22;46;1;2;8999;
42;56;1;2;14398;
16;89;1;2;643;
76;44;1;2;14612;
81;28;1;2;627;
34;49;1;2;1873;
91;37;1;2;6131;
81;43;1;2;2985;
50;48;1;2;11757;
74;47;1;2;14723;
99;20;1;2;1455;
68;14;1;2;2333;
82;29;1;2;6215;
37;4;1;2;11129;
68;84;1;2;13106;
96;69;1;2;8825;
42;11;1;2;10744;
75;91;1;2;6030;
71;93;1;2;1164;
91;66;1;2;468;
16;64;1;2;10331;
39;83;1;2;13002;
69;17;1;2;12301;
87;53;1;2;13591;
48;73;1;2;11907;
37;68;1;2;9262;
78;62;1;2;4203;
4;88;1;2;9451;
75;10;1;2;11272;
94;100;1;2;5430;
11;68;1;2;2865;
99;58;1;2;11100;
53;26;1;2;23;
82;12;1;2;14296;
19;11;1;2;9018;
40;100;1;2;14326;
81;77;1;2;2092;
32;80;1;2;7465;
74;7;1;2;3919;
8;100;1;2;3705;
7;62;1;2;5068;
69;12;1;2;10448;
18;64;1;2;6193;
82;98;1;2;13519;
99;16;1;2;13553;
88;7;1;2;3909;
97;39;1;2;8413;
18;71;1;2;7314;
79;44;1;2;6644;
50;4;1;2;7075;
72;10;1;2;9567;
61;31;1;2;8467;
59;48;1;2;1775;
82;29;1;2;810;
68;28;1;2;5146;
16;67;1;2;10212;
12;63;1;2;10763;
36;33;1;2;10017;
39;63;1;2;2424;
1;12;1;2;13766;
61;83;1;2;4470;
35;95;1;2;6910;
20;53;1;2;1693;
68;34;1;2;4335;
14;53;1;2;13148;
27;69;1;2;7640;
46;32;1;2;1644;
56;67;1;2;11763;
88;57;1;2;459;
64;9;1;2;1652;
94;22;1;2;3064;
34;56;1;2;10253;
4;27;1;2;2683;
21;94;1;2;2530;
19;7;1;2;6838;
43;85;1;2;14650;
86;31;1;2;14875;
44;38;1;2;433;
33;26;1;2;7656;
37;41;1;2;13188;
1;34;1;2;9594;
51;20;1;2;5458;
95;23;1;2;9247;
92;44;1;2;6751;
75;62;1;2;14275;
10;4;1;2;6469;
65;42;1;2;8056;
51;85;1;2;14798;
55;17;1;2;5725;
67;54;1;2;13264;
88;6;1;2;6670;
30;8;1;2;3939;
31;2;1;2;11489;
6;46;1;2;1994;
27;20;1;2;8808;
58;81;1;2;14585;
21;45;1;2;11473;
67;47;1;2;1608;
2;53;1;2;10771;
14;71;1;2;9418;
66;59;1;2;13711;
3;40;1;2;11713;
60;71;1;2;12693;
39;28;1;2;4826;
61;6;1;2;5151;
96;63;1;2;5013;
86;36;1;2;4061;
18;2;1;2;2169;
33;55;1;2;14771;
69;68;1;2;3045;
58;33;1;2;11656;
4;87;1;2;3719;
9;46;1;2;186;
16;84;1;2;9812;
19;44;1;2;9345;
42;39;1;2;13554;
44;25;1;2;12430;
91;94;1;2;13;
35;26;1;2;5610;
84;95;1;2;3960;
55;4;1;2;8819;
84;60;1;2;11364;
52;68;1;2;43;
95;35;1;2;1344;
17;6;1;2;1770;
44;47;1;2;10127;
86;90;1;2;11000;
63;32;1;2;14878;
93;19;1;2;8369;
29;54;1;2;2243;
32;8;1;2;5918;
19;91;1;2;2612;
93;42;1;2;3546;
64;88;1;2;6411;
66;4;1;2;1034;
64;48;1;2;7075;
53;33;1;2;13563;
17;96;1;2;10049;
75;40;1;2;13213;
10;69;1;2;7332;
39;100;1;2;10452;
23;71;1;2;3735;
67;63;1;2;5410;
78;78;1;2;661;
75;43;1;2;13319;
30;59;1;2;8709;
78;63;1;2;13910;
68;79;1;2;11843;
90;5;1;2;2521;
81;14;1;2;6062;
74;4;1;2;10933;
25;27;1;2;11445;
15;93;1;2;3469;
50;22;1;2;2049;
72;48;1;2;8530;
98;77;1;2;8696;
71;7;1;2;13659;
81;74;1;2;3433;
85;15;1;2;7899;
29;48;1;2;4930;
93;73;1;2;10788;
57;97;1;2;2372;
90;63;1;2;10821;
90;12;1;2;9679;
14;84;1;2;5849;
33;33;1;2;14384;
10;4;1;2;12848;
1;36;1;2;14312;
71;20;1;2;14318;
45;1;1;2;9601;
84;93;1;2;8478;
27;1;1;2;5908;
48;43;1;2;4644;
13;32;1;2;10586;
99;97;1;2;9396;
85;30;1;2;12917;
47;91;1;2;839;
15;44;1;2;1582;
8;14;1;2;11988;
68;10;1;2;3593;
75;93;1;2;13445;
54;72;1;2;5997;
82;71;1;2;8681;
72;84;1;2;8981;
25;34;1;2;9439;
14;18;1;2;2599;
35;64;1;2;12158;
63;78;1;2;6773;
74;38;1;2;4878;
56;5;1;2;13880;
39;32;1;2;8216;
66;85;1;2;13674;
93;18;1;2;2132;
63;41;1;2;14906;
67;18;1;2;195;
16;83;1;2;9834;
46;69;1;2;12222;
19;31;1;2;5696;
86;4;1;2;4570;
15;59;1;2;7177;
4;49;1;2;8608;
86;14;1;2;2340;
43;7;1;2;7808;
71;21;1;2;636;
33;87;1;2;5429;
29;55;1;2;2073;
95;52;1;2;2993;
24;70;1;2;8536;
82;56;1;2;6267;
30;22;1;2;6699;
82;25;1;2;13916;
65;63;1;2;10871;
84;57;1;2;3068;
21;27;1;2;14682;
51;60;1;2;8707;
97;40;1;2;10076;
78;34;1;2;5895;
74;9;1;2;8321;
53;43;1;2;9128;
86;72;1;2;12702;
78;53;1;2;3414;
71;69;1;2;3004;
25;52;1;2;10637;
89;25;1;2;12954;
21;27;1;2;10351;
91;75;1;2;2039;
68;52;1;2;12363;
96;78;1;2;9032;
93;82;1;2;12253;
50;19;1;2;11103;
27;49;1;2;13251;
81;19;1;2;12304;
97;95;1;2;9619;
22;83;1;2;13003;
73;55;1;2;8092;
35;45;1;2;14332;
36;64;1;2;4780;
71;59;1;2;10954;
67;4;1;2;12373;
52;53;1;2;14320;
13;79;1;2;8494;
25;12;1;2;8319;
58;60;1;2;10157;
42;81;1;2;1583;
54;5;1;2;11788;
92;39;1;2;4477;
4;75;1;2;4234;
20;97;1;2;1955;
13;63;1;2;5960;
39;67;1;2;9885;
32;79;1;2;10939;
24;55;1;2;12045;
87;12;1;2;1698;
91;53;1;2;4551;
30;58;1;2;4050;
22;49;1;2;9560;
11;53;1;2;8613;
16;72;1;2;12096;
79;37;1;2;22;
45;75;1;2;13172;
15;58;1;2;3629;
15;34;1;2;13663;
27;20;1;2;10082;
98;62;1;2;2999;
53;91;1;2;4923;
61;65;1;2;8455;
60;27;1;2;12433;
84;42;1;2;6636;
5;20;1;2;2019;
41;16;1;2;9971;
42;30;1;2;300;
74;45;1;2;10520;
60;23;1;2;3455;
57;72;1;2;4756;
59;24;1;2;20;
19;37;1;2;545;
79;48;1;2;10808;
91;31;1;2;4548;
26;88;1;2;13232;
50;80;1;2;13308;
48;73;1;2;13679;
3;46;1;2;10774;
44;5;1;2;162;
3;14;1;2;14527;
76;72;1;2;12925;
40;42;1;2;13424;
71;20;1;2;11567;
77;62;1;2;14984;
77;40;1;2;6260;
96;89;1;2;13944;
82;88;1;2;7189;
98;42;1;2;3643;
10;85;1;2;2458;
44;40;1;2;12242;
1;67;1;2;7468;
82;58;1;2;6583;
0;1;48;4;
1;1;41;137;
2;1;5;201;
3;1;8;304;
4;1;43;416;
5;1;30;512;
6;1;7;603;
7;1;20;704;
8;1;11;801;
9;1;29;912;
10;1;48;1009;
11;1;16;1108;
12;1;23;1201;
13;1;4;1303;
14;1;48;1424;
15;1;19;1515;
16;1;39;1616;
17;1;8;1705;
18;1;12;1810;
19;1;28;1922;
20;1;7;2006;
21;1;39;2116;
22;1;21;2219;
23;1;10;2300;
24;1;22;2419;
25;1;3;2501;
26;1;9;2605;
27;1;6;2705;
28;1;37;2811;
29;1;31;2903;
30;1;23;3017;
31;1;32;3125;
32;1;9;3206;
33;1;9;3306;
34;1;6;3403;
35;1;29;3520;
36;1;47;3602;
37;1;29;3708;
38;1;27;3809;
39;1;50;3947;
40;1;30;4023;
41;1;17;4104;
42;1;24;4203;
43;1;23;4305;
44;1;36;4431;
45;1;49;4513;
46;1;6;4600;
47;1;23;4709;
48;1;22;4818;
49;1;39;4912;
50;1;21;5009;
51;1;41;5130;
52;1;37;5231;
53;1;38;5305;
54;1;11;5400;
55;1;13;5500;
56;1;42;5616;
57;1;32;5715;
58;1;4;5801;
59;1;31;5911;
60;1;9;6005;
61;1;1;6100;
62;1;12;6202;
63;1;33;6331;
64;1;6;6404;
65;1;11;6508;
66;1;41;6605;
67;1;46;6720;
68;1;23;6803;
69;1;40;6914;
70;1;23;7015;
71;1;27;7113;
72;1;35;7214;
73;1;34;7324;
74;1;15;7403;
75;1;29;7502;
76;1;43;7612;
77;1;42;7739;
78;1;4;7801;
79;1;40;7938;
80;1;46;8022;
81;1;38;8127;
82;1;4;8202;
83;1;12;8307;
84;1;20;8413;
85;1;12;8503;
86;1;8;8603;
87;1;10;8701;
88;1;49;8828;
89;1;32;8923;
90;1;9;9001;
91;1;41;9106;
92;1;41;9237;
93;1;9;9306;
94;1;7;9404;
95;1;6;9503;
96;1;50;9642;
97;1;37;9703;
98;1;28;9827;
99;1;30;9918;
100;1;3;10001;
101;1;42;10135;
102;1;33;10232;
103;1;4;10303;
104;1;46;10418;
105;1;49;10517;
106;1;47;10605;
107;1;9;10705;
108;1;22;10816;
109;1;35;10907;
110;1;16;11008;
111;1;29;11127;
112;1;33;11207;
113;1;18;11311;
114;1;16;11415;
115;1;12;11502;
116;1;43;11604;
117;1;30;11714;
118;1;7;11803;
119;1;8;11903;
