****6****
600
2;97;1;2;0;
57;42;1;2;0;
88;77;1;2;0;
58;50;1;2;0;
52;56;1;2;0;
30;100;1;2;0;
66;69;1;2;0;
77;25;1;2;0;
71;19;1;2;0;
29;48;1;2;0;
60;29;1;2;0;
72;68;1;2;0;
45;78;1;2;0;
74;2;1;2;0;
21;29;1;2;0;
80;22;1;2;0;
78;36;1;2;0;
15;65;1;2;0;
13;73;1;2;0;
67;64;1;2;0;
28;48;1;2;0;
15;46;1;2;0;
17;92;1;2;0;
70;39;1;2;0;
62;98;1;2;0;
86;21;1;2;0;
79;9;1;2;0;
89;23;1;2;0;
87;62;1;2;0;
76;59;1;2;0;
42;55;1;2;0;
81;19;1;2;0;
43;95;1;2;0;
36;7;1;2;0;
67;54;1;2;0;
22;47;1;2;0;
1;37;1;2;0;
92;69;1;2;0;
80;13;1;2;0;
59;41;1;2;0;
62;96;1;2;0;
13;40;1;2;0;
5;53;1;2;0;
14;43;1;2;0;
66;89;1;2;0;
1;8;1;2;0;
96;81;1;2;0;
26;38;1;2;0;
28;61;1;2;0;
44;46;1;2;0;
66;65;1;2;0;
92;19;1;2;0;
53;35;1;2;0;
39;32;1;2;0;
47;98;1;2;0;
24;9;1;2;0;
93;89;1;2;0;
100;97;1;2;0;
41;14;1;2;0;
39;7;1;2;0;
2;40;1;2;0;
14;49;1;2;0;
72;91;1;2;0;
86;99;1;2;0;
4;81;1;2;0;
97;69;1;2;0;
98;88;1;2;0;
87;2;1;2;0;
23;26;1;2;0;
34;21;1;2;0;
23;9;1;2;0;
81;15;1;2;0;
97;81;1;2;0;
64;38;1;2;0;
46;54;1;2;0;
96;99;1;2;0;
45;9;1;2;0;
48;17;1;2;0;
99;85;1;2;0;
67;2;1;2;0;
66;63;1;2;0;
71;15;1;2;0;
3;9;1;2;0;
16;77;1;2;0;
34;1;1;2;0;
97;8;1;2;0;
62;30;1;2;0;
75;58;1;2;0;
62;38;1;2;0;
47;7;1;2;0;
43;42;1;2;0;
5;88;1;2;0;
2;52;1;2;0;
56;53;1;2;0;
89;22;1;2;0;
6;6;1;2;0;
37;28;1;2;0;
20;91;1;2;0;
37;87;1;2;0;
67;70;1;2;0;
40;15;1;2;0;
30;1;1;2;0;
44;4;1;2;0;
10;5;1;2;0;
93;9;1;2;0;
63;35;1;2;0;
2;68;1;2;0;
22;56;1;2;0;
71;77;1;2;0;
8;59;1;2;0;
51;13;1;2;0;
16;87;1;2;0;
41;35;1;2;0;
77;77;1;2;0;
74;95;1;2;0;
98;13;1;2;0;
9;79;1;2;0;
65;5;1;2;0;
82;26;1;2;0;
61;74;1;2;0;
34;24;1;2;0;
9;36;1;2;0;
43;82;1;2;0;
43;65;1;2;0;
59;50;1;2;0;
76;9;1;2;0;
14;91;1;2;0;
47;54;1;2;0;
78;75;1;2;0;
82;51;1;2;0;
69;32;1;2;0;
15;29;1;2;0;
10;79;1;2;0;
33;44;1;2;0;
4;46;1;2;0;
69;90;1;2;0;
21;77;1;2;0;
77;63;1;2;0;
59;19;1;2;0;
27;69;1;2;0;
20;54;1;2;0;
29;33;1;2;0;
45;27;1;2;0;
39;22;1;2;0;
1;20;1;2;0;
24;21;1;2;0;
3;38;1;2;0;
49;65;1;2;0;
68;34;1;2;0;
60;23;1;2;0;
31;28;1;2;0;
64;51;1;2;0;
5;40;1;2;0;
13;15;1;2;0;
10;91;1;2;0;
35;29;1;2;0;
45;63;1;2;0;
62;41;1;2;0;
89;100;1;2;0;
62;41;1;2;0;
71;37;1;2;0;
61;26;1;2;0;
26;61;1;2;0;
90;45;1;2;0;
46;49;1;2;0;
67;76;1;2;0;
28;83;1;2;0;
26;32;1;2;0;
22;90;1;2;0;
98;84;1;2;0;
33;32;1;2;0;
12;29;1;2;0;
46;73;1;2;0;
69;86;1;2;0;
24;82;1;2;0;
26;47;1;2;0;
18;38;1;2;0;
72;43;1;2;0;
99;13;1;2;0;
87;96;1;2;0;
13;5;1;2;0;
72;40;1;2;0;
39;49;1;2;0;
24;13;1;2;0;
39;21;1;2;0;
96;71;1;2;0;
5;7;1;2;0;
99;2;1;2;0;
32;19;1;2;0;
88;55;1;2;0;
100;65;1;2;0;
53;17;1;2;0;
3;24;1;2;0;
11;53;1;2;0;
88;49;1;2;0;
48;100;1;2;0;
5;71;1;2;0;
92;44;1;2;0;
20;15;1;2;0;
56;58;1;2;0;
87;51;1;2;0;
80;43;1;2;0;
9;30;1;2;0;
45;40;1;2;0;
48;32;1;2;0;
47;47;1;2;0;
48;99;1;2;0;
15;2;1;2;0;
75;25;1;2;0;
54;62;1;2;0;
73;54;1;2;0;
14;29;1;2;0;
24;5;1;2;0;
72;43;1;2;0;
19;79;1;2;0;
52;57;1;2;0;
81;31;1;2;0;
100;90;1;2;0;
12;44;1;2;0;
29;59;1;2;0;
27;27;1;2;0;
5;74;1;2;0;
26;19;1;2;0;
76;100;1;2;0;
95;81;1;2;0;
13;19;1;2;0;
86;26;1;2;0;
48;10;1;2;0;
82;71;1;2;0;
4;52;1;2;0;
50;56;1;2;0;
9;30;1;2;0;
38;8;1;2;0;
19;50;1;2;0;
3;100;1;2;0;
8;29;1;2;0;
26;65;1;2;0;
54;3;1;2;0;
35;81;1;2;0;
54;30;1;2;0;
14;67;1;2;0;
100;99;1;2;0;
44;47;1;2;0;
8;26;1;2;0;
70;64;1;2;0;
29;71;1;2;0;
19;37;1;2;0;
52;8;1;2;0;
96;23;1;2;0;
57;98;1;2;0;
22;17;1;2;0;
78;99;1;2;0;
33;84;1;2;0;
2;67;1;2;0;
16;7;1;2;0;
48;29;1;2;0;
25;48;1;2;0;
28;69;1;2;0;
46;87;1;2;0;
46;67;1;2;0;
50;74;1;2;0;
37;20;1;2;0;
63;89;1;2;0;
28;58;1;2;0;
11;36;1;2;0;
8;84;1;2;0;
4;85;1;2;0;
34;36;1;2;0;
68;35;1;2;0;
55;36;1;2;0;
94;54;1;2;0;
64;18;1;2;0;
53;43;1;2;0;
86;51;1;2;0;
82;83;1;2;0;
17;83;1;2;0;
9;54;1;2;0;
3;71;1;2;0;
94;82;1;2;0;
28;56;1;2;0;
69;35;1;2;0;
91;73;1;2;0;
72;24;1;2;0;
60;91;1;2;0;
11;14;1;2;0;
26;4;1;2;0;
68;90;1;2;0;
21;20;1;2;0;
84;59;1;2;0;
70;65;1;2;0;
41;39;1;2;0;
48;1;1;2;0;
44;2;1;2;0;
71;89;1;2;0;
35;51;1;2;0;
44;3;1;2;0;
37;34;1;2;0;
27;8;1;2;0;
9;87;1;2;0;
51;19;1;2;0;
52;76;1;2;5934;
71;17;1;2;7759;
91;1;1;2;5195;
12;17;1;2;13135;
2;64;1;2;3158;
45;17;1;2;12471;
33;51;1;2;3512;
28;6;1;2;5403;
61;32;1;2;12404;
70;70;1;2;6180;
40;22;1;2;10937;
62;92;1;2;1379;
8;34;1;2;8705;
60;98;1;2;11322;
56;99;1;2;266;
1;44;1;2;13198;
21;28;1;2;4549;
38;56;1;2;8561;
44;16;1;2;12813;
10;37;1;2;2933;
73;29;1;2;774;
64;42;1;2;1239;
24;49;1;2;4250;
83;8;1;2;8621;
59;63;1;2;6135;
51;16;1;2;10907;
7;36;1;2;9795;
17;25;1;2;2114;
81;21;1;2;8514;
80;30;1;2;6302;
96;54;1;2;5077;
86;18;1;2;10281;
19;93;1;2;14180;
33;75;1;2;7460;
97;34;1;2;2765;
11;84;1;2;3252;
68;42;1;2;5408;
52;58;1;2;12745;
44;90;1;2;665;
51;69;1;2;11082;
98;17;1;2;4682;
74;2;1;2;7402;
38;20;1;2;5621;
55;4;1;2;8044;
78;52;1;2;10501;
16;14;1;2;13750;
69;81;1;2;14512;
61;85;1;2;2828;
78;80;1;2;2259;
14;82;1;2;9635;
32;79;1;2;12887;
51;52;1;2;12790;
91;42;1;2;10091;
71;96;1;2;9040;
77;73;1;2;2275;
69;41;1;2;10930;
91;9;1;2;1895;
59;22;1;2;13490;
84;99;1;2;2827;
50;64;1;2;8914;
85;95;1;2;7067;
40;97;1;2;2857;
96;39;1;2;5088;
23;61;1;2;13432;
6;38;1;2;5347;
40;6;1;2;13601;
91;48;1;2;10952;
23;58;1;2;2807;
39;41;1;2;1420;
38;91;1;2;7456;
66;27;1;2;1997;
25;67;1;2;4724;
87;62;1;2;6564;
42;85;1;2;14120;
92;42;1;2;4452;
18;33;1;2;3062;
33;23;1;2;8700;
8;46;1;2;4891;
56;36;1;2;9466;
2;74;1;2;10174;
63;39;1;2;173;
71;15;1;2;7844;
28;53;1;2;1466;
75;94;1;2;5146;
30;37;1;2;12924;
75;55;1;2;11582;
76;87;1;2;12050;
77;46;1;2;239;
36;1;1;2;5132;
35;54;1;2;14062;
76;68;1;2;5449;
95;91;1;2;1855;
81;70;1;2;5151;
80;44;1;2;4934;
63;73;1;2;125;
39;99;1;2;10090;
47;27;1;2;4411;
77;3;1;2;7565;
53;90;1;2;7850;
64;76;1;2;6686;
100;3;1;2;10546;
74;98;1;2;6917;
15;30;1;2;524;
9;9;1;2;12440;
96;23;1;2;11290;
71;13;1;2;1528;
1;11;1;2;1708;
16;87;1;2;4545;
81;91;1;2;14932;
45;6;1;2;11347;
15;5;1;2;4458;
4;79;1;2;8454;
83;45;1;2;1670;
31;53;1;2;14590;
74;48;1;2;7357;
41;19;1;2;7404;
7;19;1;2;11312;
51;86;1;2;637;
98;18;1;2;4638;
86;63;1;2;14428;
49;29;1;2;13577;
15;32;1;2;7041;
82;14;1;2;11676;
78;96;1;2;2141;
34;21;1;2;12878;
12;61;1;2;14012;
6;20;1;2;632;
58;70;1;2;6660;
49;19;1;2;9658;
30;4;1;2;1985;
16;53;1;2;4836;
7;19;1;2;14248;
80;1;1;2;6152;
46;78;1;2;11566;
